CellID,DNA1,BG1,BG2,BG3,DNA2,CD25,CD2,CD10,DNA3,CD163,CD3D,CD5,DNA4,CD30,ACTIN,CD45,DNA5,CD206,CD68,PD1,DNA6,KI67,CD11C,CD7,DNA7,CD8A,FOXP3,CD20,DNA8,CD4,HLADR,PSTAT3,DNA9,PS6,PERK,CD21,DNA10,CD43,NOS2,PDL1,DNA11,CD11B,CD57,MHCI,DNA12,CD15,ASMA,CD56,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,CD25_expression,CD163_expression,CD3D_expression,CD45_expression,CD206_expression,CD68_expression,PD1_expression,KI67_expression,CD11C_expression,CD8A_expression,FOXP3_expression,CD20_expression,CD4_expression,HLADR_expression,CD21_expression,CD43_expression,NOS2_expression,PDL1_expression,CD11B_expression,CD57_expression,MHCI_expression,CD15_expression,ASMA_expression,CD56_expression,detailed_cell_type,broad_cell_type
3470,25666.39259,829.9925926,599.2592593,1080.874074,23575.51852,673.2814815,775.037037,1611.377778,13388.38519,535.162963,695.2592593,1831.296296,16844.52593,1227.42963,6068.844444,3795.362963,6287.325926,1528.644444,317.2,2378.703704,13312.85926,407.5703704,3152.266667,638.6,15711.6,447.4444444,141.5555556,2561.82963,12258.59259,1899.888889,898.7037037,2867.703704,10867.5037,731.8444444,285.6222222,1526.325926,7565.422222,1067.037037,438.6296296,1330.644444,5731.207407,1236.118519,176.0666667,3170.496296,5196.77037,1347.066667,442.8296296,3300.422222,325.7777778,738.037037,135,16.66465968,10.42482836,0.780172027,0.944055944,0.767045455,-0.223995974,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,Macrophage,Other Cells
3471,40163.11628,1122.209302,589.9302326,1112.604651,36010.27907,835.1162791,864.8372093,1615.651163,20952.53488,664.1395349,803.627907,1754.162791,26444.90698,1458.906977,4899.790698,3347.976744,8854.837209,1446.418605,351.5116279,2368.023256,20902.83721,465.6744186,390.7674419,756.744186,25176.5814,458.5581395,161.5116279,4056.023256,19605.0,1856.976744,636.627907,2836.488372,17296.90698,668.0930233,324.9069767,1560.0,11905.06977,998.3023256,458.5813953,1315.116279,9267.162791,714.1860465,187.1162791,2495.534884,8650.0,1438.953488,648.0465116,3436.883721,363.8372093,733.5348837,43,8.245848955,6.787791979,0.567785057,0.977272727,0.671875,-0.727235857,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,Regulatory T Cell,T Cells
3472,39356.82051,1057.435897,654.474359,1138.038462,33890.44872,756.0769231,811.8076923,1668.269231,19874.61538,582.0512821,711.6666667,1777.705128,26166.76923,1371.538462,5375.615385,3548.538462,9012.794872,1575.858974,327.0384615,2389.230769,19162.52564,481.6282051,430.6923077,538.6538462,23704.30769,830.1025641,133.4871795,3880.987179,18042.05128,1558.115385,879.8205128,2826.371795,15876.69231,716.474359,308.3717949,1996.474359,11573.62821,1099.448718,458.1410256,1326.910256,8628.346154,730.5897436,178.0769231,3788.910256,7931.910256,1438.589744,392.9230769,3386.371795,552.1025641,735.974359,78,14.2060604,7.321117526,0.856978771,0.951219512,0.5,-0.830599592,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,NK Cell,Other Cells
3473,23926.09565,961.1652174,607.0869565,1074.452174,20837.91304,711.4521739,537.7826087,1538.278261,12320.89565,754.6956522,480.0434783,1739.521739,16601.31304,1313.721739,6668.791304,3081.165217,5680.278261,1527.547826,396.5913043,2344.747826,12322.6087,699.226087,619.0434783,596.2956522,15387.61739,508.7826087,118.3217391,2366.304348,11640.94783,1912.826087,639.8608696,2780.052174,10183.4,868.0608696,264.1391304,1604.043478,7767.33913,984.4869565,392.8782609,1334.669565,5688.913043,737.3913043,158.0869565,3806.234783,5314.330435,1307.756522,174.9565217,3326.095652,748.2956522,735.0347826,115,13.25383069,11.27196442,0.526026112,0.950413223,0.737179487,1.270153879,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Macrophage,Other Cells
3474,40584.66837,879.0714286,501.0918367,1089.265306,35010.97959,716.8061224,725.1632653,1694.020408,19756.97449,528.6122449,2650.362245,1853.882653,26457.60204,1266.392857,3767.97449,4040.469388,9723.897959,1331.454082,324.7602041,2482.341837,19586.55102,432.3367347,150.9132653,1763.117347,24274.94898,996.4132653,278.0612245,2151.658163,18918.2602,2186.015306,478.2040816,2809.142857,16312.63265,664.5765306,287.1377551,1302.352041,11567.81122,1804.653061,431.2908163,1303.489796,7657.454082,630.1938776,163.9438776,2798.678571,7241.30102,1312.341837,437.9591837,3281.989796,914.9489796,739.6785714,196,19.33469797,13.40976073,0.720399483,0.907407407,0.653333333,0.157778594,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
3475,30880.73913,791.2,481.9478261,1067.182609,27111.47826,660.5652174,695.6608696,1626.46087,14925.66957,493.826087,2258.53913,1855.2,20189.21739,1167.495652,4016.086957,3835.478261,7602.808696,1248.217391,311.0956522,2726.730435,15037.05217,410.7826087,255.1652174,2452.234783,18251.17391,815.5565217,121.7391304,2441.6,14321.29565,2201.556522,523.4956522,2832.417391,12126.82609,838.2521739,264.0521739,1224.852174,8685.556522,1453.4,401.8347826,1309.652174,5390.365217,626.6956522,165.4,4361.704348,5255.93913,1228.46087,863.5826087,3101.713043,959.1391304,736.0173913,115,13.05941808,11.27627753,0.504418312,0.966386555,0.680473373,-1.456698941,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,Helper T Cell,T Cells
3476,35111.8617,865.5904255,551.7978723,1072.840426,30825.81915,689.212766,672.6276596,1615.808511,16742.1117,511.6808511,1718.37234,1744.12766,22628.30851,1228.180851,5445.941489,3670.574468,8648.452128,1269.531915,314.5159574,2409.962766,16927.6117,416.0478723,259.4042553,1665.638298,21180.02128,460.9042553,168.7819149,2252.765957,16646.20745,2038.590426,569.0744681,2822.835106,13982.94681,596.7340426,275.7978723,1101.856383,9871.074468,1513.468085,406.9255319,1306.654255,6071.547872,631.3457447,166.4734043,3516.712766,5913.058511,1241.324468,343.8297872,3225.68617,974.037234,738.7393617,188,18.81099263,12.83343413,0.731137098,0.94,0.652777778,0.745878417,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
3477,33065.30337,918.8988764,610.741573,1119.505618,26669.13483,688.9550562,611.7865169,1572.269663,14836.88764,543.9325843,908.505618,1789.449438,18513.26966,1243.022472,7945.977528,5225.94382,7005.651685,1331.078652,311.4719101,2489.449438,14865.50562,410.7078652,926.6292135,652.8426966,17708.7191,399.988764,132.3033708,5837.157303,13456.19101,1860.696629,766.9775281,2811.685393,12059.62921,600.7752809,293.3483146,1650.078652,8586.0,1011.752809,438.752809,1332.382022,6613.438202,831.6966292,167.8988764,4960.044944,5985.078652,1337.078652,226.3146067,3358.898876,347.3820225,736.3033708,89,12.05740304,10.25638603,0.525765144,0.87254902,0.622377622,-1.28580105,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,Helper T Cell,T Cells
3478,18601.83582,1297.746269,585.7761194,1060.507463,19556.8209,840.6716418,1007.432836,1457.507463,8928.58209,654.9552239,1389.761194,1764.19403,10868.47761,1319.119403,2923.41791,2365.447761,3729.164179,1271.731343,288.4925373,2372.970149,9394.134328,383.7014925,404.8208955,1152.522388,10217.98507,430.8955224,357.9104478,1734.104478,7017.402985,1856.597015,550.3731343,2814.731343,6520.61194,561.4029851,253.5373134,1317.402985,4560.19403,914.880597,390.5074627,1321.358209,3978.074627,695.5970149,156.6268657,2055.41791,3106.791045,1173.38806,203.4776119,3492.895522,463.6865672,734.761194,67,12.66191359,9.000696907,0.703345586,0.72826087,0.435064935,-1.32966669,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,Regulatory T Cell,T Cells
3479,38865.38971,1020.941176,575.7573529,1126.080882,34632.47059,777.8602941,756.1544118,1631.419118,19584.47794,609.3088235,1155.397059,1786.808824,25486.15441,1411.786765,4061.705882,4013.661765,8788.066176,1457.852941,346.0294118,2400.095588,19130.80882,498.8970588,634.9852941,754.1764706,23322.69853,1412.095588,131.7867647,2401.683824,17607.22059,1585.433824,777.9926471,2809.007353,15711.11029,891.9411765,315.9338235,1853.397059,11454.22794,1310.669118,460.125,1341.507353,8777.816176,779.6617647,179.4044118,3190.433824,7611.198529,1418.639706,840.9926471,3392.955882,539.2426471,738.4705882,136,18.79590054,9.809629391,0.853005085,0.925170068,0.53968254,-0.969168099,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,Cytotoxic T Cell,T Cells
3480,31193.56311,833.7572816,693.0873786,1103.941748,28118.30097,669.9417476,920.7184466,1598.330097,15345.51456,539.0097087,814.3980583,1760.951456,20667.51456,1238.194175,3855.087379,2514.291262,7272.961165,1380.262136,330.5145631,2481.135922,15946.43689,1030.76699,337.0582524,655.5728155,19642.95146,990.8543689,112.038835,1327.135922,14190.42718,1530.805825,619.7961165,2782.708738,12468.62136,750.223301,269.6699029,1319.932039,9430.893204,1143.524272,402.2621359,1314.601942,7092.796117,670.1553398,156.631068,2703.718447,6424.048544,1296.932039,154.7961165,3347.106796,652.7087379,737.0970874,103,13.79595338,9.598160348,0.718310296,0.962616822,0.66025641,-0.782418809,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
3481,31436.67692,956.8846154,541.9076923,1076.115385,27421.47692,698.8615385,579.0692308,1531.130769,15555.16923,542.5461538,821.8615385,1756.1,20695.92308,1319.284615,4129.915385,3685.884615,6887.369231,1487.146154,391.9461538,2404.815385,15660.30769,552.2076923,139.1,882.8769231,19242.89231,457.9461538,116.9384615,4104.415385,14396.2,1640.315385,687.6923077,2792.153846,12565.96923,612.7153846,270.0846154,1867.861538,9211.884615,1236.969231,395.4,1311.438462,6829.869231,625.3307692,155.4230769,2792.123077,6254.446154,1318.138462,590.8846154,3265.523077,697.8461538,737.2923077,130,15.33323999,11.35475971,0.672020751,0.909090909,0.666666667,-0.353454313,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,T Cell,T Cells
3482,23342.80909,779.5,478.5090909,1053.427273,20977.31818,633.5818182,668.4,1474.336364,11934.9,542.4636364,1088.854545,1702.645455,16071.28182,1176.909091,3242.572727,3348.518182,5759.118182,1265.227273,306.7181818,2435.681818,11564.12727,429.6454545,546.0272727,523.2363636,14422.22727,503.5181818,119.9090909,1315.990909,11028.55455,1495.281818,584.7727273,2780.409091,9492.990909,759.1818182,258.4545455,1482.9,7032.918182,977.2090909,396.0,1314.563636,4796.509091,793.0090909,157.1545455,2890.081818,4553.309091,1256.981818,1068.181818,3161.836364,868.9363636,737.2818182,110,12.29258916,11.68030144,0.31166972,0.94017094,0.763888889,-1.213991517,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,T Cell,T Cells
3483,44446.26957,1138.817391,579.7652174,1135.695652,39615.88696,854.973913,762.6782609,1846.869565,22334.73043,663.6347826,947.0,1849.191304,27029.49565,1459.982609,5166.269565,4345.226087,9919.226087,1500.608696,371.0695652,2415.113043,20977.10435,466.5304348,339.2869565,974.6434783,24502.54783,636.3826087,144.3565217,4131.756522,18930.22609,1867.226087,525.3652174,2821.817391,16755.66087,656.3304348,333.1565217,2036.321739,11256.38261,1363.965217,480.0434783,1342.626087,8248.069565,757.6695652,191.3565217,6287.973913,7243.878261,1455.678261,188.2956522,3438.565217,300.026087,737.4956522,115,12.81832945,11.53712816,0.435788136,0.950413223,0.798611111,-0.839395202,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,Helper T Cell,T Cells
3484,23401.70476,860.6190476,537.8761905,1075.895238,20009.68571,682.0190476,969.7238095,1556.095238,11710.19048,537.9142857,1148.619048,1905.2,15232.06667,1259.238095,3516.847619,3212.371429,5336.952381,3087.819048,311.2666667,2387.428571,11715.47619,430.1333333,529.7333333,1211.371429,13839.51429,436.4095238,119.1428571,1641.180952,10667.58095,1835.552381,601.7428571,2810.92381,9424.419048,999.2285714,281.1619048,1613.409524,6955.552381,1213.857143,435.7809524,1333.295238,5299.028571,750.9619048,174.2952381,5857.990476,4856.266667,1339.980952,183.9714286,3243.809524,570.5428571,737.9904762,105,12.49931276,10.98410794,0.477232724,0.945945946,0.625,0.45059468,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
3485,26306.24706,835.9764706,682.8470588,1127.458824,24044.8,670.2470588,699.9882353,1607.941176,13092.90588,502.1411765,1099.611765,1782.270588,17760.15294,1237.058824,2624.976471,2805.011765,6329.423529,1303.023529,303.2470588,2570.270588,13240.03529,413.2705882,126.9294118,464.3294118,16133.68235,441.4,115.6588235,1836.105882,12223.70588,1563.082353,510.5294118,2790.047059,10448.25882,655.4588235,267.0705882,1755.364706,7961.152941,916.1058824,412.2352941,1321.011765,5730.458824,605.2235294,159.5411765,2258.588235,5187.023529,1309.282353,173.0823529,3239.141176,814.3764706,737.3529412,85,12.14341295,9.16227859,0.656293085,0.923913043,0.594405594,1.341436171,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,T Cell,T Cells
3486,43695.14634,931.5609756,508.0,1134.682927,38992.09756,737.4634146,627.6829268,1617.414634,22993.4878,578.5121951,534.9268293,1738.219512,27994.7561,1378.414634,6171.170732,3066.658537,10329.19512,1467.439024,358.8536585,2344.02439,22209.7561,453.1219512,411.5365854,470.9512195,26746.29268,425.804878,138.2926829,3197.682927,20647.4878,1694.780488,679.6341463,2830.731707,18361.36585,664.1707317,333.2682927,1580.804878,13008.65854,972.195122,480.4390244,1304.878049,9723.121951,730.3902439,182.3414634,2085.292683,9063.146341,1495.902439,812.0487805,3310.097561,356.6829268,736.2195122,41,8.024342213,6.578691096,0.572590112,0.931818182,0.732142857,-0.192262555,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,Macrophage,Other Cells
3487,27123.74194,841.6451613,582.5483871,1064.137097,24833.54032,719.8548387,804.4516129,1530.427419,13625.52419,537.8306452,1479.233871,1790.137097,17923.08871,1245.362903,4226.491935,3432.056452,6346.612903,1360.5,314.1129032,2490.572581,13732.3871,409.9758065,658.9193548,1069.548387,16512.10484,441.9758065,523.2580645,1431.620968,12193.98387,2064.354839,921.5967742,2811.233871,10869.08871,676.516129,270.8306452,1527.677419,8133.870968,1365.016129,426.5403226,1369.451613,6370.733871,805.7016129,171.6048387,5686.274194,5665.258065,1355.806452,918.0403226,3279.169355,514.1370968,740.6129032,124,14.7585535,11.29100826,0.643972741,0.911764706,0.59047619,-0.489302477,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,Regulatory T Cell,T Cells
3488,27788.51429,848.6428571,520.9857143,1079.15,24780.98571,742.3785714,776.7071429,1673.85,13779.28571,516.0714286,1505.314286,1830.878571,18644.95714,1252.014286,4877.521429,2483.1,6800.0,1316.085714,326.9857143,2374.871429,13516.87143,2973.992857,225.6142857,1621.835714,16645.57143,501.7571429,819.3214286,1860.185714,12626.4,2292.064286,646.4857143,2785.914286,11100.75714,652.9857143,283.4785714,1352.778571,7979.764286,1175.657143,423.55,1304.228571,5478.971429,650.8285714,165.0928571,4545.557143,5083.171429,1325.571429,321.0857143,3231.264286,882.0357143,738.9,140,14.7643422,12.76623078,0.502346492,0.933333333,0.666666667,1.261650576,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,Regulatory T Cell,T Cells
3489,48002.23256,1063.139535,606.372093,1158.813953,42054.76744,836.1860465,859.9534884,1716.790698,24931.2093,649.9302326,1123.813953,1834.790698,31601.65116,1502.116279,2933.27907,4011.883721,10984.69767,1563.27907,372.4883721,2386.767442,23900.25581,493.6511628,308.1860465,790.4651163,28777.37209,496.5581395,153.4418605,4106.44186,22571.44186,1932.372093,867.3488372,2814.813953,20130.13953,681.2790698,349.372093,1719.186047,14408.37209,1204.604651,509.0,1334.767442,10849.09302,755.9534884,184.8837209,2812.302326,9965.093023,1578.116279,168.5581395,3450.139535,456.627907,738.5116279,43,8.771586308,6.398037362,0.684082308,0.977272727,0.614285714,-0.018750224,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,Helper T Cell,T Cells
3490,27841.85057,852.3218391,536.1149425,1080.137931,25048.96552,697.1724138,552.4827586,1632.597701,12762.82759,503.7701149,984.954023,1763.712644,18180.41379,1250.574713,3300.045977,2454.241379,6717.896552,1257.344828,321.0114943,2361.183908,13384.25287,421.0229885,358.2988506,908.137931,16780.71264,534.3448276,146.9770115,2354.114943,12686.57471,1672.413793,495.6436782,2823.689655,11074.89655,903.4482759,278.7471264,1312.850575,8018.471264,985.5402299,415.2758621,1320.137931,5539.091954,668.6666667,169.4942529,3019.114943,5077.08046,1320.195402,1508.735632,3135.712644,903.2758621,739.137931,87,11.46043439,11.22848942,0.200169705,0.820754717,0.659090909,1.403823791,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Cytotoxic T Cell,T Cells
3491,32108.61842,986.0986842,556.5065789,1099.282895,22343.51974,665.6644737,747.2236842,1606.355263,11093.53947,500.1973684,1902.875,1796.907895,15725.24342,1163.730263,6394.381579,3484.217105,5922.677632,1186.796053,291.4144737,2826.125,11444.0,378.2565789,230.3157895,1721.092105,14142.20395,425.2697368,124.4013158,1409.375,11008.0,2546.328947,452.1776316,2791.157895,9052.085526,604.4473684,244.8421053,973.8026316,6429.348684,1422.901316,379.7236842,1289.434211,3835.736842,576.1710526,149.5328947,2600.585526,3684.875,1120.552632,844.6447368,3304.618421,1005.427632,741.4605263,152,14.7779841,13.1880064,0.451227359,0.955974843,0.678571429,0.161562323,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,Helper T Cell,T Cells
3492,40976.0495,1050.366337,578.8910891,1127.425743,37269.67327,835.1386139,791.3564356,1765.663366,21114.79208,638.2376238,1405.930693,1822.752475,25964.90099,1441.029703,6511.910891,3892.425743,8895.683168,1435.445545,356.5049505,2393.623762,19188.53465,467.7920792,381.1485149,998.1881188,22361.44554,476.9108911,405.8316832,3847.039604,17560.30693,2003.029703,572.2079208,2844.891089,15618.91089,662.7326733,316.7524752,1798.376238,10666.9505,1242.227723,456.4356436,1323.871287,8094.831683,713.4752475,179.3267327,3314.80198,6923.257426,1429.722772,608.8613861,3506.277228,367.4158416,742.009901,101,12.4920004,10.59391688,0.529906488,0.901785714,0.601190476,0.016575832,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,Regulatory T Cell,T Cells
3493,30997.86873,953.8223938,596.2548263,1181.57529,28921.85714,780.9150579,726.4054054,1745.359073,16161.23552,575.8648649,714.8223938,1780.239382,20057.36293,1378.11583,3927.177606,3398.733591,7317.706564,1895.934363,349.2084942,2439.046332,15884.46718,667.8146718,1471.706564,622.5598456,19041.97683,499.2934363,136.3552124,3235.57529,14494.06564,1710.552124,611.8648649,2890.72973,12890.51737,962.7413127,317.1389961,1878.208494,9489.745174,966.6795367,471.3243243,1384.092664,7205.795367,1092.46332,185.3050193,4715.725869,6285.440154,1507.706564,1346.72973,3291.888031,437.5250965,742.7876448,259,21.70385382,15.53507482,0.698331028,0.938405797,0.685185185,-1.105490753,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,Macrophage,Other Cells
3494,38349.37313,1131.208955,583.5820896,1147.746269,34753.61194,837.4626866,905.9402985,1694.61194,19631.0,635.0895522,1476.925373,1840.462687,24770.76119,1429.343284,2221.432836,2632.776119,8429.059701,1922.61194,346.5671642,2423.597015,19734.95522,471.8955224,805.0,1037.761194,23462.83582,510.9552239,755.1791045,2050.686567,17556.34328,2059.746269,580.8955224,3019.432836,15689.43284,679.4776119,334.1791045,1626.014925,11481.56716,1121.19403,478.6567164,1343.567164,8839.671642,871.3731343,184.5373134,4077.522388,7760.58209,1444.223881,305.7164179,3430.253731,469.2985075,739.3134328,67,12.70829876,7.117989337,0.828421218,0.893333333,0.62037037,-1.165202602,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,Regulatory T Cell,T Cells
3495,35691.47651,928.6644295,528.0,1094.020134,32673.88591,752.3489933,673.704698,1580.268456,17771.63087,570.8187919,836.0805369,1727.275168,23125.44295,1376.832215,2053.57047,2737.087248,8601.785235,1553.060403,351.409396,2394.442953,18272.4094,440.9261745,666.557047,678.0805369,21970.63087,552.6711409,138.590604,1475.409396,16203.26174,1654.120805,578.1073826,2837.281879,14471.66443,754.2080537,315.8993289,1575.436242,10805.24832,1182.409396,461.5167785,1341.181208,8482.288591,812.0134228,181.147651,2459.342282,7390.120805,1481.758389,1262.295302,3198.040268,481.3489933,741.9530201,149,15.01465377,12.92254715,0.509176124,0.93125,0.665178571,-0.550072707,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,Cytotoxic T Cell,T Cells
3496,24652.33628,942.3761062,609.9513274,1105.331858,21467.72124,689.6460177,551.0840708,1599.986726,12191.28319,548.1371681,912.0044248,1831.265487,15984.13274,1248.707965,3607.685841,2553.530973,5705.659292,1935.278761,311.039823,2426.827434,12011.72566,429.5221239,1386.40708,692.1415929,14642.97345,473.0619469,131.5929204,1864.482301,11051.51327,1763.115044,715.039823,2837.911504,9730.668142,780.6769912,276.4247788,1703.053097,7184.831858,1167.982301,420.5,1358.982301,5407.442478,1000.106195,169.6681416,6092.743363,4952.283186,1313.504425,215.4557522,3300.442478,559.0309735,744.3982301,226,18.73412568,16.67922673,0.455349984,0.872586873,0.538095238,-0.862867826,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,T Cell,T Cells
3497,15917.44898,925.244898,1417.408163,1158.77551,15891.02041,720.0816327,994.8163265,1725.877551,7626.0,542.4489796,2205.44898,1864.326531,11591.42857,1277.714286,3011.387755,4411.408163,4247.877551,1346.55102,285.2244898,3109.081633,8625.77551,528.7142857,274.4897959,1215.469388,9973.897959,1309.306122,127.877551,1739.0,7479.122449,2290.510204,544.3469388,2797.591837,6823.591837,808.0408163,258.0204082,1760.163265,5104.142857,1589.387755,402.4897959,1372.897959,4209.653061,656.755102,148.5306122,4129.285714,3649.204082,1308.612245,463.8571429,3449.102041,628.3877551,740.8979592,49,13.95366464,4.636646608,0.943177686,0.844827586,0.408333333,-0.589186412,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,Helper T Cell,T Cells
3498,39066.5625,881.03125,641.015625,1105.65625,33189.01563,714.984375,888.984375,1637.109375,20054.01563,561.015625,1421.953125,1747.40625,25733.90625,1312.09375,2878.609375,2940.828125,8954.203125,1403.265625,340.125,2659.109375,19350.125,421.109375,166.765625,563.921875,23235.20313,596.0,129.5625,1581.78125,18047.875,1855.421875,550.40625,2776.0,15913.53125,677.859375,282.59375,1581.390625,11831.89063,1261.9375,433.859375,1311.078125,8425.734375,635.59375,162.546875,2725.453125,7854.109375,1395.625,241.609375,3269.34375,768.046875,738.703125,64,11.74691077,7.145962142,0.793686556,0.927536232,0.592592593,0.963884105,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Helper T Cell,T Cells
3499,31037.32065,824.4456522,587.548913,1089.119565,27995.41848,671.6195652,588.0869565,1587.434783,15406.86957,517.4293478,715.5380435,1767.847826,20431.41304,1242.027174,3789.826087,2823.608696,7234.217391,1407.032609,344.4565217,2386.809783,15700.33152,7243.483696,423.2119565,653.2445652,19380.79348,504.2554348,131.8586957,1997.695652,14262.04891,1783.728261,666.8423913,2819.766304,12487.76087,737.6413043,267.1141304,1409.494565,9245.581522,1286.146739,384.2826087,1293.603261,6973.875,725.9565217,151.2608696,3029.673913,6322.054348,1281.630435,167.9130435,3239.88587,660.9728261,744.0054348,184,20.07199669,12.52712051,0.781337019,0.855813953,0.605263158,-0.795274997,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,Dendritic Cell,Other Cells
3500,36857.15464,849.2371134,618.6597938,1083.041237,32349.24742,690.5876289,537.3814433,1536.319588,19433.62887,655.8247423,917.2164948,1726.773196,25241.04124,1307.123711,2190.216495,3570.154639,8240.731959,1622.886598,433.6597938,2356.103093,18670.20619,429.556701,456.8247423,1123.247423,23647.59794,559.5670103,146.9793814,1635.938144,17950.24742,1654.618557,572.9175258,2785.556701,15621.70103,741.8247423,286.0824742,1465.793814,11670.25773,1313.175258,422.0309278,1327.989691,8496.927835,725.5773196,160.185567,2653.628866,7922.649485,1382.71134,274.9072165,3170.876289,734.5154639,741.2783505,97,13.53322674,9.553972306,0.708247614,0.923809524,0.621794872,-1.037160361,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
3501,26877.72832,851.4566474,668.6184971,1103.271676,23054.95954,690.3641618,796.9884393,1594.16763,13450.24277,518.583815,1295.028902,1782.179191,17388.71098,1246.364162,2745.549133,2290.549133,6080.508671,1404.728324,352.9248555,2442.508671,13233.56069,464.2427746,108.4797688,1132.132948,15988.98266,877.9768786,265.5433526,1759.936416,12179.80925,1565.213873,556.6300578,2801.219653,10700.11561,667.0404624,273.9306358,1820.028902,7905.901734,966.4797688,406.3526012,1312.65896,5803.976879,593.6820809,159.3699422,4053.225434,5314.537572,1301.768786,190.3236994,3266.739884,763.3988439,744.9942197,173,23.22532035,9.85463752,0.905518973,0.887179487,0.480555556,0.888640309,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Cytotoxic T Cell,T Cells
3502,27502.40952,991.8095238,1181.095238,1277.114286,24778.64762,769.3142857,1156.542857,1960.161905,14260.87619,567.752381,689.6761905,1913.657143,18514.28571,1373.447619,921.0666667,1126.619048,6686.542857,1469.409524,341.7047619,2539.752381,13815.99048,499.952381,171.0571429,552.9047619,17235.06667,558.3047619,136.6,886.5809524,13329.64762,1602.104762,466.6380952,2824.914286,11467.37143,1167.447619,300.7047619,2050.87619,8567.771429,897.4,460.2095238,1359.352381,5879.085714,644.647619,171.4190476,1172.685714,5601.895238,1439.571429,148.6380952,3426.114286,844.5047619,741.847619,105,13.88935377,10.14793755,0.682776768,0.921052632,0.621301775,-0.674948754,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,NK Cell,Other Cells
